Date,High,Low,Open,Close,Volume,Adj Close,5-DayEMA,20-DayEMA,Real Lower Band,Real Middle Band,Real Upper Band,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,CCI,OBV,EMA_Reversal,EMA_Trend,StoReversal,MACDTrend,OBVTrend,CCITrend,Returns,MarketTrend
2010-05-18,115.2200012207,112.0299987793,114.8799972534,112.4000015259,360556800,94.1558074951,114.0530344053,116.3287997023,111.0281,117.3467,123.6654,-1.2219,-0.5646,-0.6573,45.0925,22.9175,-100.9245,4603918150,-2.2757652969,Down,NoReversal,Down,Down,Reversal,0.0137899947,Down
2010-05-19,112.7699966431,110.3600006104,111.7699966431,111.7600021362,394742700,93.6196670532,113.2886903156,115.8936761246,110.3306,116.9017,123.4729,-1.4231,-0.6126,-0.8105,30.3424,22.2241,-124.5195,4209564260,-2.6049858089,Down,NoReversal,Down,Down,Reversal,0.0057265513,Down
2010-05-20,109.8899993896,107.4700012207,109.3799972534,107.5400009155,530418300,90.0846405029,111.3724605156,115.0980880094,108.7779,116.2277,123.6775,-1.9011,-0.8725,-1.0286,18.4556,10.2254,-172.272,3680408444,-3.7256274938,Down,Reversal,Down,Down,Reversal,0.0392412236,Down
2010-05-21,109.3799972534,105.3600006104,105.9100036621,109.1100006104,500909400,91.3998031616,110.6183072139,114.5277939714,107.9924,115.5929,123.1933,-2.1283,-0.8797,-1.2485,17.2711,19.364,-153.7324,4181034027,-3.9094867576,Down,Reversal,Down,Up,Reversal,-0.0143891457,Down
2010-05-24,109.3899993896,107.6100006104,108.5199966431,107.7099990845,269823000,90.2270507813,109.6488711707,113.8784801727,107.0556,114.9109,122.7661,-2.3941,-0.9164,-1.4776,16.8399,20.9302,-129.287,3911954169,-4.2296090019,Down,NoReversal,Down,Down,Reversal,0.0129978789,Down
2010-05-25,107.8700027466,104.3799972534,105.1100006104,107.8199996948,396505200,90.319229126,109.0392473454,113.3014820319,106.1265,114.3778,122.629,-2.5665,-0.8711,-1.6954,24.8622,34.2925,-139.1773,4307787081,-4.2622346865,Down,NoReversal,Down,Up,Reversal,-0.0010202245,Down
2010-05-26,109.4700012207,106.8499984741,108.4800033569,107.1699981689,349719300,89.7746963501,108.4161642866,112.7175311878,105.2833,113.7673,122.2512,-2.724,-0.8228,-1.9011,31.2339,38.479,-106.4113,3958856056,-4.3013669012,Down,NoReversal,Down,Down,Reversal,0.0060651445,Down
2010-05-27,110.8000030518,108.7799987793,109.1900024414,110.7600021362,300870500,92.7820205688,109.1974435698,112.5310998496,105.3433,113.2624,121.1815,-2.5299,-0.5031,-2.0269,45.4782,63.6632,-58.9922,4259250639,-3.3336562798,Down,NoReversal,Down,Up,NoReversal,-0.0324124585,Down
2010-05-28,110.7200012207,108.8499984741,110.6399993896,109.3700027466,297933500,91.6176071167,109.2549632954,112.2300429826,105.1292,112.7902,120.4512,-2.46,-0.3465,-2.1135,59.3499,75.9075,-60.8313,3961716608,-2.9750796872,Down,NoReversal,Down,Down,NoReversal,0.0127091465,Down
2010-06-01,109.9499969482,107.3700027466,108.3499984741,107.5299987793,277909400,90.0762710571,108.6799751234,111.7824197252,104.9971,112.1492,119.3013,-2.524,-0.3284,-2.1956,71.6516,75.3842,-81.0765,3684306063,-3.1024446018,Down,NoReversal,Down,Down,NoReversal,0.0171115409,Down
2010-06-02,110.3399963379,107.5100021362,108.0800018311,110.3300018311,240243700,92.4217910767,109.2299840259,111.6440942114,105.0423,111.7897,118.5371,-2.3219,-0.101,-2.2209,74.3058,71.6257,-52.6896,3924316411,-2.4141101855,Down,NoReversal,Down,Up,NoReversal,-0.0253784375,Down
2010-06-03,111.0599975586,109.5800018311,110.6500015259,110.7099990845,226618300,92.7401123047,109.7233223788,111.5551327708,105.1339,111.4842,117.8345,-2.1068,0.0912,-2.1981,74.3012,75.8939,-23.227,4150769595,-1.831810392,Down,NoReversal,Reversal,Up,NoReversal,-0.0034323662,Reversal
2010-06-04,109.3300018311,106.4599990845,108.6100006104,106.8199996948,398475600,89.4815292358,108.7555481508,111.1041677159,104.5541,111.1781,117.8021,-2.2246,-0.0213,-2.2034,69.8778,62.114,-84.9923,3755205741,-2.3486195651,Down,NoReversal,Reversal,Down,NoReversal,0.0364163958,Reversal
2010-06-07,107.6100006104,105.4100036621,107.1999969482,105.4899978638,264609100,88.3673629761,107.6670313885,110.5694848729,103.8175,110.8896,117.9617,-2.3977,-0.1554,-2.2422,57.0756,33.2189,-104.036,3490906468,-2.9024534844,Down,NoReversal,Down,Down,Reversal,0.0126078477,Down
2010-06-08,106.8300018311,104.6500015259,105.5699996948,106.6200027466,357774300,89.3139724731,107.3180218412,110.193343718,103.5427,110.4126,117.2825,-2.4158,-0.1388,-2.2769,36.2082,13.2916,-101.2301,3848439032,-2.8753218768,Down,NoReversal,Down,Up,Reversal,-0.0105984323,Down
2010-06-09,108.2799987793,105.5999984741,107.2399978638,106.0500030518,268023300,88.8364944458,106.8953489114,109.798739845,103.2772,109.9236,116.57,-2.4479,-0.1368,-2.3111,21.5024,17.9967,-82.5292,3580682728,-2.9033909336,Down,NoReversal,Down,Down,NoReversal,0.0053748202,Down
2010-06-10,109.2799987793,106.0400009155,107.8600006104,109.1500015259,317890600,91.4333190918,107.6468997829,109.7369552432,103.8273,109.5086,115.1899,-2.1979,0.0906,-2.2885,26.9548,49.576,-39.4054,3898377122,-2.0900554603,Down,NoReversal,Reversal,Up,NoReversal,-0.0284012683,Reversal
2010-06-11,109.75,108.1200027466,108.1900024414,109.6800003052,214128200,91.877281189,108.324599957,109.7315309634,104.3472,109.1931,114.039,-1.9347,0.2831,-2.2177,46.5934,72.2074,1.3416,4112438278,-1.4069310064,Down,NoReversal,Up,Up,NoReversal,-0.0048322281,Down
2010-06-14,111.1200027466,109.4000015259,110.5199966431,109.5100021362,207196100,91.734916687,108.7197340167,109.7104329798,104.6268,108.9741,113.3213,-1.72,0.3981,-2.1182,70.5813,89.9606,42.8892,3905470227,-0.9906989631,Down,NoReversal,Up,Down,NoReversal,0.0015523529,Down
2010-06-15,112.0999984741,110.0899963379,110.2799987793,112,238268700,93.8207168579,109.8131560112,109.9284869818,104.9092,108.8766,112.8439,-1.3336,0.6277,-1.9613,84.2993,90.7298,110.1814,4143139892,-0.1153309706,Down,NoReversal,Up,Up,Reversal,-0.0222321238,Down
2010-06-16,112.4199981689,111.1999969482,111.4199981689,111.9599990845,216374000,93.7872161865,110.5287703689,110.1219643249,104.9614,108.8546,112.7477,-1.0188,0.754,-1.7728,89.8245,88.783,139.8618,3927044858,0.4068060441,Up,NoReversal,Up,Down,Reversal,0.0003572786,Up
2010-06-17,112.3300018311,111.0500030518,112.2799987793,112.1399993896,263185800,93.9380111694,111.0658467092,110.3141581406,104.9206,108.8736,112.8265,-0.7462,0.8213,-1.5674,91.475,94.9123,137.3991,4190100025,0.7516885686,Up,NoReversal,Up,Up,Reversal,-0.0016051392,Up
2010-06-18,112.1299972534,111.3700027466,111.8300018311,111.7300033569,174006600,94.039855957,111.2872322584,110.4490005421,104.9934,109.083,113.1726,-0.5569,0.8085,-1.3653,90.4978,87.7982,115.6479,4016278261,0.8382317163,Up,NoReversal,Up,Down,Reversal,0.0036695249,Up
2010-06-21,113.1999969482,110.7900009155,113.1200027466,111.4100036621,213140700,93.7704849243,111.3281560596,110.5405246488,104.9841,109.1978,113.4114,-0.4277,0.7501,-1.1778,84.5759,71.0171,105.2691,3803425427,0.7876314109,Up,NoReversal,Up,Down,Reversal,0.0028722708,Up
2010-06-22,111.9000015259,109.4100036621,111.4100036621,109.5699996948,239355400,92.2218399048,110.742103938,110.4480937008,105.1308,109.2908,113.4507,-0.4683,0.5676,-1.0359,66.6923,41.2615,41.3627,3564370015,0.2940102372,Up,NoReversal,Up,Down,NoReversal,0.016792954,Up
2010-06-23,110.0299987793,108.4800033569,109.6399993896,109.2300033569,254639900,91.9356536865,110.238070411,110.3320850966,105.2562,109.3614,113.4665,-0.522,0.4111,-0.9331,44.3768,20.8517,-5.8621,3309842140,-0.0940146856,Reversal,NoReversal,Up,Down,NoReversal,0.0031126644,Reversal
2010-06-24,108.8300018311,107.1399993896,108.6900024414,107.4199981689,268523600,90.4122238159,109.298712997,110.0547434844,105.294,109.3739,113.4537,-0.7025,0.1845,-0.887,23.4524,8.244,-68.6876,3041577111,-0.7560304875,Down,NoReversal,Up,Down,NoReversal,0.0168497972,Down
2010-06-25,108.4199981689,106.7699966431,107.7399978638,107.8700027466,238726500,90.790977478,108.8224762468,109.846672938,105.1511,109.2292,113.3074,-0.8002,0.0695,-0.8696,13.874,12.5262,-66.162,3279289328,-1.0241966911,Down,Reversal,Reversal,Up,NoReversal,-0.0041717305,Reversal
2010-06-28,108.3199996948,107.1399993896,108.0299987793,107.5299987793,169218600,90.5048217773,108.3916504243,109.6260373038,104.9935,109.1373,113.2811,-0.8945,-0.0199,-0.8746,10.9794,12.1679,-60.5831,3110380820,-1.2343868795,Down,Reversal,Reversal,Down,NoReversal,0.0031619452,Reversal
2010-06-29,107.5100021362,103.5500030518,106.0199966431,104.2099990845,373649500,87.7104873657,106.9977666444,109.1102241401,104.3453,108.9713,113.5973,-1.2231,-0.2788,-0.9443,12.9057,14.0228,-143.0493,2737062552,-2.1124574957,Down,Reversal,Down,Down,Reversal,0.0318587441,Down
2010-06-30,104.8799972534,102.8799972534,103.9199981689,103.2200012207,284101700,86.8772125244,105.7385115032,108.5492505287,103.4061,108.6158,113.8254,-1.5455,-0.481,-1.0645,12.1429,10.2381,-162.8035,2453743641,-2.8107390256,Down,Reversal,Down,Down,Reversal,0.0095911437,Down
2010-07-01,103.4899978638,101.1299972534,103.1500015259,102.7600021362,382924800,86.4900665283,104.7456750475,107.9978935389,102.5183,108.2183,113.9182,-1.8173,-0.6022,-1.2151,12.338,12.753,-173.0509,2071092416,-3.2522184914,Down,Reversal,Down,Down,Reversal,0.004476441,Down
2010-07-02,103.4199981689,101.6200027466,103.1100006104,102.1999969482,233385200,86.0187149048,103.8971156811,107.4457129113,101.732,107.9873,114.2426,-2.0541,-0.6712,-1.3829,12.4365,14.3185,-150.7661,1837800730,-3.5485972302,Down,Reversal,Down,Down,Reversal,0.005479503,Down
2010-07-06,104.3700027466,101.8799972534,103.6399993896,102.8700027466,256935300,86.582649231,103.5547447029,107.0099309908,101.295,107.8563,114.4175,-2.1628,-0.6239,-1.5389,16.1914,21.5026,-122.1837,2093582846,-3.4551862879,Down,NoReversal,Down,Up,Reversal,-0.0065131309,Down
2010-07-07,106.2399978638,103.0199966431,103.1299972534,106.1100006104,253769400,89.3096466064,104.4064966721,106.9242233355,101.2463,107.8307,114.415,-1.9651,-0.341,-1.6241,27.4466,46.5185,-67.5327,2347012153,-2.5177266635,Down,NoReversal,Down,Up,NoReversal,-0.0305343308,Down
2010-07-08,107.2799987793,105.9100036621,107,107.1600036621,210842100,90.1934127808,105.3243323354,106.9466786047,101.3442,107.8862,114.4281,-1.7038,-0.0638,-1.6401,47.4207,74.2409,-26.7325,2557690714,-1.6223462693,Down,NoReversal,Reversal,Up,NoReversal,-0.0097984604,Reversal
2010-07-09,107.9700012207,106.9300003052,107.1299972534,107.9599990845,144999900,90.8667526245,106.2028879184,107.0431853171,101.3102,107.8267,114.3431,-1.4159,0.1794,-1.5952,73.0641,98.4328,-5.3476,2702621264,-0.8402973986,Down,NoReversal,Up,Up,NoReversal,-0.0074101096,Down
2010-07-12,108.2399978638,107.1500015259,107.5999984741,108.0299987793,131283600,90.9256515503,106.8119248721,107.1371675516,101.2821,107.7442,114.2062,-1.1686,0.3413,-1.5099,90.29,98.1965,1.023,2833582997,-0.3252426795,Down,NoReversal,Up,Up,NoReversal,-0.0006479653,Down
2010-07-13,110.0899963379,108.9300003052,109.1500015259,109.6600036621,213025900,92.2976150513,107.7612844687,107.3774376574,101.281,107.7517,114.2224,-0.8315,0.5428,-1.3742,97.8163,96.8195,46.7378,3046126598,0.3838468114,Up,NoReversal,Up,Up,NoReversal,-0.0148641695,Up
2010-07-14,110.0800018311,108.8600006104,109.3099975586,109.6500015259,184426800,92.2891387939,108.3908568211,107.5938723115,101.3952,107.6343,113.8733,-0.5586,0.6525,-1.2111,96.1291,93.3712,50.0884,2861796548,0.7969845096,Up,NoReversal,Up,Down,NoReversal,9.1218751124611E-05,Up
2010-07-15,110.0599975586,108.1699981689,109.6100006104,109.6800003052,232337900,92.3144073486,108.8205713158,107.792551168,101.5229,107.5203,113.5176,-0.3361,0.7,-1.0361,93.4459,90.147,49.2687,3093478385,1.0280201478,Up,NoReversal,Up,Up,NoReversal,-0.0002735118,Up
2010-07-16,109.2099990845,106.4499969482,109.0899963379,106.6600036621,282693400,89.7725753784,108.1003820979,107.6846895008,101.6295,107.2463,112.863,-0.3989,0.5098,-0.9086,81.4274,60.7641,4.0136,2810871237,0.4156925971,Up,NoReversal,Up,Down,NoReversal,0.0283142372,Up
2010-07-19,107.6299972534,106.2200012207,107.0500030518,107.2900009155,186709000,90.3028411865,107.8302550371,107.6471001117,101.7963,107.0243,112.2523,-0.3933,0.4123,-0.8056,63.6862,40.1477,-0.6813,2997265782,0.1831549254,Up,NoReversal,Up,Up,NoReversal,-0.0058719102,Up
2010-07-20,108.5599975586,105.8199996948,105.8700027466,108.4800033569,258162400,91.3044204712,108.0468378104,107.7264242303,101.9969,106.8778,111.7587,-0.2895,0.4129,-0.7024,44.2883,31.953,26.0905,3255145841,0.3204135801,Up,NoReversal,Up,Up,NoReversal,-0.0109697862,Up
2010-07-21,109.0699996948,106.6299972534,109.0400009155,107.0699996948,264527000,90.1176605225,107.7212251052,107.6639076079,102.0285,106.7528,111.4771,-0.3173,0.308,-0.6253,37.3193,39.857,31.1153,2990796084,0.0573174973,Reversal,NoReversal,Up,Down,NoReversal,0.0131689891,Reversal
2010-07-22,109.9400024414,108.3300018311,108.3399963379,109.4599990845,274781300,92.1292495728,108.3008164316,107.834963939,102.0149,106.7644,111.5138,-0.1448,0.3844,-0.5292,43.9696,60.0987,90.5335,3265299215,0.4658524926,Up,NoReversal,Up,Up,NoReversal,-0.0218344547,Up
2010-07-23,110.5699996948,108.9300003052,109.2399978638,110.4100036621,222020800,92.928855896,109.0038788418,108.0802058174,101.9098,106.9138,111.9179,0.0677,0.4776,-0.4098,57.1504,71.4955,108.6207,3487212365,0.9236730244,Up,NoReversal,Up,Up,Reversal,-0.0086043343,Up
2010-07-26,111.6699981689,110.2900009155,110.5999984741,111.5599975586,184445700,93.8967514038,109.8559184141,108.4116145546,101.7096,107.0985,112.4873,0.3252,0.588,-0.2628,75.3231,94.375,135.6444,3669186529,1.4443038594,Up,NoReversal,Up,Up,Reversal,-0.0103082998,Up
2010-07-27,112.2900009155,111.1100006104,112.1699981689,111.5500030518,204855600,93.8883590698,110.4206132933,108.7105086972,101.572,107.2995,113.0269,0.5224,0.6282,-0.1058,86.5876,93.8923,134.4639,3464421568,1.7101045961,Up,NoReversal,Up,Down,Reversal,8.95966519638414E-05,Up
2010-07-28,111.6600036621,110.4599990845,111.3199996948,110.8300018311,163056200,93.2823410034,110.5570761392,108.9123651862,101.8903,107.6305,113.3706,0.6136,0.5755,0.0381,90.331,82.7256,105.3335,3301540308,1.6447109531,Up,NoReversal,Up,Down,Reversal,0.0064964469,Up
2010-07-29,111.8199996948,109.4100036621,111.5199966431,110.2900009155,220149100,92.8278503418,110.4680510647,109.043568589,102.5091,107.984,113.4588,0.6349,0.4774,0.1575,80.043,63.5111,83.2386,3081499631,1.4244824757,Up,NoReversal,Up,Down,NoReversal,0.0048961911,Up
2010-07-30,110.8600006104,108.9800033569,109.1699981689,110.2699966431,220070600,92.8110198975,110.4020329241,109.1603712608,103.3598,108.3595,113.3592,0.6428,0.3883,0.2545,64.5878,47.5268,61.2941,2861616207,1.2416616634,Up,NoReversal,Up,Down,NoReversal,0.0001814117,Up
2010-08-02,112.9400024414,111.5400009155,111.9899978638,112.7600021362,188263200,94.9067611694,111.1880226615,109.5031932489,104.3967,108.8875,113.3783,0.8403,0.4686,0.3717,56.4464,58.3012,133.5326,3049671633,1.6848294126,Up,NoReversal,Up,Up,Reversal,-0.022082347,Up
2010-08-03,112.7699966431,111.8499984741,112.4800033569,112.2200012207,146657300,94.4522781372,111.5320155146,109.7619368653,105.5771,109.355,113.1328,0.9423,0.4565,0.4858,59.3033,72.0818,125.5232,2903201619,1.7700786493,Up,NoReversal,Up,Down,Reversal,0.0048119846,Up
2010-08-04,113.1100006104,112.1600036621,112.5299987793,112.9700012207,158171700,95.0835189819,112.0113440833,110.0674668039,105.9158,109.6981,113.4804,1.0714,0.4685,0.6029,73.8924,91.2943,135.3227,3061200582,1.9438772794,Up,NoReversal,Up,Up,Reversal,-0.0066389306,Up
2010-08-05,112.9100036621,112.0800018311,112.25,112.8499984741,140473800,94.9825286865,112.2908955469,110.3324698201,106.1511,109.9826,113.8141,1.1507,0.4382,0.7125,84.6957,90.711,116.2649,2920842510,1.9584257268,Up,NoReversal,Up,Down,Reversal,0.0010633828,Up
2010-08-06,112.5699996948,110.9199981689,111.7399978638,112.3899993896,239728300,94.5953445435,112.3239301611,110.5284250172,106.3537,110.2042,114.0547,1.1632,0.3606,0.8026,89.2828,85.8431,80.3098,2681224121,1.7955051439,Up,NoReversal,Up,Down,NoReversal,0.0040928827,Up
2010-08-09,113.1800003052,112.3199996948,112.9199981689,112.9899978638,120800400,95.1003570557,112.5459527287,110.7628605264,106.5549,110.4523,114.3497,1.2076,0.324,0.8836,86.9181,84.2002,105.0033,2801948984,1.7830922023,Up,NoReversal,Up,Up,Reversal,-0.005310191,Up
2010-08-10,112.9800033569,111.3700027466,112.0299987793,112.3799972534,242916300,94.5869293213,112.4906342369,110.916873548,106.622,110.588,114.5541,1.1794,0.2366,0.9428,81.4896,74.4255,72.6856,2559256450,1.5737606889,Up,NoReversal,Up,Down,NoReversal,0.0054280177,Up
2010-08-11,110.6900024414,109.1200027466,110.6500015259,109.3000030518,273406900,91.9945831299,111.4270905085,110.7628858817,106.585,110.5705,114.556,0.8986,-0.0353,0.934,70.7081,53.4985,-31.3428,2286313087,0.6642046268,Up,NoReversal,Reversal,Down,NoReversal,0.0281792691,Reversal
2010-08-12,109.0199966431,107.5999984741,107.6500015259,108.6299972534,239542600,91.4306411743,110.4947260902,110.5597536314,106.4599,110.518,114.5761,0.6149,-0.2552,0.8701,52.3383,29.0909,-79.8944,2046948506,-0.0650275412,Reversal,NoReversal,Down,Down,NoReversal,0.0061677788,Reversal
2010-08-13,108.9599990845,108.1800003052,108.2900009155,108.3099975586,158698500,91.1613311768,109.7664832463,110.3454911483,106.8006,110.6005,114.4004,0.3601,-0.408,0.7681,31.4872,11.8721,-82.1385,1888565225,-0.579007902,Down,NoReversal,Down,Down,NoReversal,0.0029544798,Down
2010-08-16,108.6100006104,107.1800003052,107.5699996948,108.2600021362,147895300,91.1192550659,109.2643228763,110.1468731471,106.9975,110.649,114.3005,0.1524,-0.4926,0.645,19.1881,16.6012,-106.7881,1741009017,-0.8825502708,Down,Reversal,Down,Down,Reversal,0.0004618088,Down
2010-08-17,110.3899993896,108.8799972534,109.1900024414,109.5899963379,172270300,92.2386550903,109.3728806968,110.0938372605,107.1542,110.7045,114.2548,0.094,-0.4408,0.5348,20.6028,33.3352,-45.679,1913127274,-0.7209565637,Down,NoReversal,Down,Up,NoReversal,-0.0121360913,Down
2010-08-18,110.3799972534,108.9100036621,109.5400009155,109.7900009155,182922100,92.4069747925,109.5119207697,110.0649004658,107.6694,110.8405,114.0116,0.0631,-0.3773,0.4404,35.3777,56.1967,-50.7712,2095660807,-0.5529796961,Down,NoReversal,Down,Up,NoReversal,-0.0018217012,Down
2010-08-19,109.4899978638,107.4300003052,109.2200012207,107.8799972534,265847600,90.7994155884,108.9679462643,109.8568144455,107.3846,110.7615,114.1383,-0.1142,-0.4437,0.3295,48.9302,57.2587,-114.2029,1829894019,-0.8888681813,Down,NoReversal,Down,Down,Reversal,0.0177048916,Down
2010-08-20,107.9400024414,106.75,107.5599975586,107.5299987793,209714200,90.5048217773,108.4886304359,109.6352129535,106.9591,110.6175,114.2758,-0.2797,-0.4874,0.2077,51.6569,41.5153,-136.4511,1620337596,-1.1465825176,Down,NoReversal,Down,Down,Reversal,0.0032548915,Down
2010-08-23,108.5699996948,107.0699996948,108.0400009155,107.1200027466,163490300,90.1597518921,108.0324212062,109.3956691243,106.4649,110.3956,114.3264,-0.4386,-0.517,0.0784,38.8696,17.8346,-112.5377,1457239948,-1.3632479181,Down,NoReversal,Down,Down,Reversal,0.0038274461,Down
2010-08-24,106.3899993896,104.9700012207,105.9499969482,105.5299987793,280677800,88.8214874268,107.1982803972,109.0275100438,105.6723,110.0946,114.5169,-0.6852,-0.6109,-0.0743,24.4553,14.016,-165.1562,1176705833,-1.8292296466,Down,NoReversal,Down,Down,Reversal,0.0150668434,Down
2010-08-25,106.3399963379,104.2900009155,104.9499969482,105.9400024414,272234800,89.1665725708,106.7788544119,108.7334617007,105.0897,109.8501,114.6105,-0.8379,-0.6109,-0.227,16.4333,17.4494,-146.6209,1448875002,-1.9546072888,Down,Reversal,Down,Up,Reversal,-0.0038701496,Down
2010-08-26,106.5800018311,104.8799972534,106.4400024414,105.2300033569,224439500,88.5689697266,106.2625707269,108.3997990013,104.4361,109.5971,114.7581,-1.0046,-0.6221,-0.3825,17.6045,21.3482,-126.1853,1224655954,-2.1372282744,Down,NoReversal,Down,Down,Reversal,0.0067471164,Down
2010-08-27,106.9700012207,104.3099975586,105.8899993896,106.8600006104,272649000,89.9409179688,106.4617140214,108.2531515355,104.142,109.4266,114.7113,-0.9938,-0.489,-0.5048,25.5703,37.9134,-97.5881,1496964174,-1.7914375141,Down,NoReversal,Down,Up,NoReversal,-0.0152535771,Down
